gene,scores,pvals,rank
PCYT1B,-0.8619777,0.3886998001165829,22375
IGDCC3,-0.86199945,0.38868781546012465,22376
DUSP8,-0.8620648,0.3886518628406854,22377
SFR1,-0.86210835,0.3886278955526863,22378
PPP4R1,-0.8621519,0.3886039291646691,22379
COQ7,-0.862239,0.38855599908862715,22380
FAM111A,-0.86276174,0.38826849423706167,22381
ADAM19,-0.86280525,0.38824454135017217,22382
PYGO2,-0.86293596,0.3881726880905596,22383
C12orf45,-0.8633715,0.3879332357401424,22384
MID1,-0.8635457,0.38783748000825646,22385
CPSF7,-0.8640249,0.38757422602791436,22386
SPRED2,-0.86406845,0.38755029925060447,22387
NCLN,-0.8641991,0.38747852432174135,22388
CARMIL1,-0.8648525,0.38711977125624275,22389
TNFAIP1,-0.8650702,0.3870002319346608,22390
TPBG,-0.86526626,0.3868926657990899,22391
CLASRP,-0.86541873,0.38680901586060434,22392
RND3,-0.86557114,0.386725376957631,22393
C8orf58,-0.86578894,0.3866059119547288,22394
AVL9,-0.86659473,0.38616408730011675,22395
PPP1R11,-0.86698675,0.385949257090877,22396
STON2,-0.86711746,0.38587766324350337,22397
BCLAF3,-0.86720455,0.385829938518398,22398
DNAJC8,-0.8672699,0.3857941473405332,22399
TBC1D2B,-0.86748767,0.38567485806127977,22400
ARFGEF2,-0.8677272,0.3855436658819209,22401
MED6,-0.86801034,0.3853886557359728,22402
CDT1,-0.8681628,0.38530520451086403,22403
SCG2,-0.86872905,0.38499533951451137,22404
UGCG,-0.8687509,0.3849834246731586,22405
DDX21,-0.86905575,0.3848166405649399,22406
ZNF300,-0.86944777,0.38460226878415793,22407
LINC01023,-0.86949134,0.3845784542067303,22408
HOXC12,-0.86955667,0.3845427340316656,22409
NEDD1,-0.86960024,0.3845189217090227,22410
VSTM2L,-0.8697309,0.3844474901527374,22411
ELOVL4,-0.869818,0.3843998736250267,22412
COL23A1,-0.869818,0.3843998736250267,22413
PIH1D1,-0.86986154,0.38437606671414815,22414
MTFP1,-0.87025356,0.38416184510752327,22415
ZBTB17,-0.87029713,0.38413804721713074,22416
ZNF280D,-0.8706238,0.383959591794665,22417
ANKH,-0.8707545,0.38388822383492827,22418
TMEM109,-0.87099403,0.38375740366510225,22419
STK17A,-0.8712118,0.38363849992288623,22420
DDX56,-0.8712554,0.38361472188141366,22421
RELN,-0.8712554,0.38361472188141366,22422
LRRC45,-0.87127715,0.3836028331990575,22423
P3H3,-0.87182164,0.38330568945997723,22424
BORCS8,-0.87199587,0.3832106332446258,22425
NUDT6,-0.87219185,0.38310371226333606,22426
MUS81,-0.87251854,0.382925551244516,22427
RBMS1,-0.87251854,0.382925551244516,22428
LRIG2,-0.8725621,0.38290180027822307,22429
SOCS1,-0.8730848,0.3826168590942961,22430
ARHGEF2,-0.87323725,0.38253377573666525,22431
ALDH1A3,-0.8734986,0.3823913728547623,22432
SRCIN1,-0.8736293,0.382320183602865,22433
LIMK1,-0.8736946,0.382284592024306,22434
ST8SIA4,-0.8741302,0.38204736675535944,22435
UBE2G2,-0.8742391,0.38198807454798733,22436
SFT2D2,-0.8742391,0.38198807454798733,22437
ANKRD18B,-0.87426084,0.381976216783821,22438
VHL,-0.8743915,0.38190507494008985,22439
ZBED8,-0.8743915,0.38190507494008985,22440
RNF217,-0.87469643,0.38173910891446405,22441
POR,-0.8752627,0.3814310037136095,22442
SEC61A2,-0.8755894,0.381253320155324,22443
CACHD1,-0.8756547,0.3812177895415517,22444
HEG1,-0.87578535,0.3811467344121755,22445
TSG101,-0.8759596,0.38105200688814145,22446
KDM2B,-0.8760467,0.3810046485470847,22447
MORC2-AS1,-0.8761556,0.3809454557030806,22448
NHS,-0.8761774,0.380933617811935,22449
SLK,-0.87637335,0.38082708695674794,22450
GNA12,-0.87643874,0.38079158073783637,22451
SEC22A,-0.87648225,0.3807679110547454,22452
SLC4A1AP,-0.8774623,0.3802355821008748,22453
PEF1,-0.877593,0.38016463947705037,22454
BBS9,-0.8783552,0.3797509696488778,22455
UBALD1,-0.87855124,0.3796446421565889,22456
ZNF136,-0.8789215,0.3794438512909599,22457
PAX1,-0.878965,0.37942023313102036,22458
PTPN23,-0.87920463,0.3792903494144251,22459
RALGAPB,-0.87920463,0.3792903494144251,22460
TSHZ3,-0.8800104,0.3788536685796273,22461
DAGLB,-0.880838,0.37840550777313287,22462
SHLD1,-0.880838,0.37840550777313287,22463
CDADC1,-0.88109934,0.3782640511532015,22464
ZNF718,-0.88131714,0.3781461955159514,22465
ADIPOR2,-0.8814478,0.37807549299060883,22466
SS18L1,-0.8818398,0.37786343427416746,22467
GID8,-0.88197047,0.37779276432277853,22468
AR,-0.8821665,0.3776867746660778,22469
ANGPT2,-0.8822754,0.37762789944173203,22470
USP9Y,-0.8823407,0.37759257702204274,22471
CTGF,-0.8824932,0.37751016596149556,22472
RUNDC1,-0.8825367,0.377486621980485,22473
RB1CC1,-0.88305944,0.3772041648039385,22474
CHAF1B,-0.8831465,0.3771571012795386,22475
ILVBL,-0.88323367,0.3771100413758317,22476
HSPA9,-0.883299,0.3770747488241786,22477
CRYBB2,-0.88371277,0.37685127662883944,22478
AMMECR1,-0.88506305,0.3761226199166702,22479
KRBOX1,-0.8853026,0.3759934330044167,22480
MIER2,-0.8853026,0.3759934330044167,22481
C19orf48,-0.8853462,0.3759699474182474,22482
MPC1,-0.8854768,0.37589949609376505,22483
PSAT1,-0.8855422,0.3758642734882227,22484
ZNF35,-0.88621736,0.37550042589719335,22485
GAPVD1,-0.8862827,0.3754652263890962,22486
CLIP1,-0.8864351,0.37538310212996107,22487
KIAA1211,-0.8865005,0.3753479094160195,22488
SMTN,-0.8866747,0.37525407214403217,22489
MBIP,-0.88702315,0.37506644108657783,22490
GPRASP1,-0.88711023,0.37501954238234947,22491
EMC1,-0.88728446,0.37492575584658583,22492
SNW1,-0.8873716,0.37487886801520254,22493
EXD2,-0.8879814,0.37455075468387244,22494
TWNK,-0.88811207,0.37448046779254773,22495
RAB1A,-0.8884605,0.3742930759588481,22496
GNG12,-0.8886783,0.3741759855186426,22497
NSUN3,-0.88898325,0.374012096971004,22498
ASB1,-0.8893752,0.37380144838927987,22499
BNIP3L,-0.8894406,0.3737663474311388,22500
GLIS2,-0.8895059,0.3737312485127422,22501
MARF1,-0.889593,0.3736844531278697,22502
ARMC10,-0.8899197,0.3735090027323106,22503
NFKBIB,-0.88994145,0.3734973078525399,22504
AARS2,-0.8911175,0.37286612097243343,22505
GDF10,-0.8914442,0.37269090860694665,22506
SHD,-0.89168376,0.37256245196308524,22507
LOX,-0.891858,0.37246904618276855,22508
ZNF367,-0.8925767,0.3720839007521842,22509
GCLM,-0.89303404,0.37183893680003965,22510
HABP4,-0.89407945,0.37127939483614736,22511
LRFN1,-0.8944061,0.3711046451673591,22512
HIST1H4E,-0.89466745,0.37096488218936685,22513
B4GALNT4,-0.89466745,0.37096488218936685,22514
NUP133,-0.89477634,0.37090665725875427,22515
ECD,-0.89538616,0.37058070248602315,22516
PIP4P2,-0.8955168,0.3705108781823857,22517
ZNF726,-0.8961049,0.3701967699267439,22518
LDLRAD4,-0.89710665,0.36966200364234436,22519
ZNF804B,-0.89710665,0.36966200364234436,22520
ZFY,-0.89732444,0.36954581366748984,22521
HTT,-0.8976294,0.3693831858460537,22522
TRIM32,-0.8980867,0.36913932755840306,22523
STT3B,-0.8981956,0.3690812808211612,22524
PCSK5,-0.8990885,0.3686055117290671,22525
MAP2K1,-0.8991538,0.36857071434607624,22526
AC064807.1,-0.8997419,0.36825762989091215,22527
MOB4,-0.8999597,0.36814171470881074,22528
CLIC4,-0.8999597,0.36814171470881074,22529
ZNF512B,-0.89998144,0.36813012444002136,22530
CCNJL,-0.90000325,0.3681185343984036,22531
CITED1,-0.9001775,0.36802582224376346,22532
CCNH,-0.9005259,0.3678404415537643,22533
SEC24B,-0.90091795,0.3676319578002002,22534
PFKFB4,-0.90113574,0.36751616530255826,22535
HKR1,-0.90128815,0.3674351240741315,22536
EIF3A,-0.90128815,0.3674351240741315,22537
BCKDHB,-0.9020286,0.3670416536387837,22538
SLX4,-0.9023989,0.3668450169395915,22539
ZNF274,-0.90255135,0.36676406797872896,22540
PINX1-1,-0.9025731,0.3667525047506275,22541
PKNOX2,-0.9029651,0.36654440551310163,22542
WRB,-0.903074,0.3664866132395601,22543
TOX,-0.9030958,0.3664750554668006,22544
PEAR1,-0.90313935,0.36645194060323794,22545
RBCK1,-0.90374917,0.36612842799167944,22546
RBM4B,-0.90374917,0.36612842799167944,22547
ZNF322,-0.9037709,0.3661168772662642,22548
RIPOR2,-0.9046421,0.36565503468715943,22549
DDX51,-0.90488166,0.36552809175802714,22550
MSL1,-0.9051212,0.3654011763443761,22551
CLCN6,-0.9052737,0.36532042631707984,22552
EMILIN1,-0.9054915,0.36520508846588295,22553
ACYP1,-0.90557855,0.3651589596933428,22554
GGA3,-0.90568745,0.36510130384490114,22555
CYP1B1,-0.9058399,0.36502059520947305,22556
TNRC6A,-0.9058835,0.3649975376463326,22557
ANAPC5,-0.90590525,0.36498600920593094,22558
MTERF1,-0.9060359,0.3649168433399429,22559
LSM11,-0.90618837,0.36483616017874554,22560
SNTB1,-0.90651506,0.36466330522175294,22561
ADAMTS3,-0.9065368,0.3646517833777122,22562
PPP2R2B,-0.90662396,0.3646056982763122,22563
KIF3B,-0.907016,0.36439836036180207,22564
TRNAU1AP,-0.90721196,0.3642947190450455,22565
RNF25,-0.9074515,0.36416807135023377,22566
ME2,-0.907604,0.36408749169605625,22567
THAP1,-0.90762573,0.3640759812269716,22568
RABL3,-0.90762573,0.3640759812269716,22569
AACS,-0.9076693,0.3640529609713742,22570
BCL2L13,-0.9077782,0.3639954143140973,22571
SLC7A6OS,-0.90823555,0.36375378047075246,22572
NOVA2,-0.9085405,0.36359274699120525,22573
LIMK2,-0.9085405,0.36359274699120525,22574
DCP1A,-0.90888894,0.3634087633443652,22575
PTK2,-0.9093463,0.3631673732230023,22576
TRIM23,-0.90965116,0.36300650223664677,22577
SYT4,-0.9098036,0.36292608347280486,22578
FAR2,-0.9099125,0.362868648327177,22579
CCDC136,-0.9099343,0.3628571619809181,22580
SETD4,-0.91028273,0.3626734113983322,22581
GABRB3,-0.9104352,0.36259303884319494,22582
MTG1,-0.91063124,0.36248971909142547,22583
DRAM2,-0.910653,0.3624782402572656,22584
LRRC1,-0.91069657,0.3624552832719127,22585
ANO8,-0.9114152,0.3620766244910768,22586
COPS7B,-0.9117419,0.3619045888289638,22587
PTDSS1,-0.91202503,0.3617555326966737,22588
SCAF1,-0.91209036,0.36172114059272964,22589
DIP2C,-0.9121122,0.3617096770135123,22590
TMEM260,-0.9122646,0.3616294383351183,22591
DBNL,-0.912722,0.3613887892518496,22592
GOLGA3,-0.9128308,0.3613315066540156,22593
CHKA,-0.91296154,0.3612627750522752,22594
SLC25A10,-0.9130922,0.3611940516496217,22595
FAM206A,-0.9133971,0.36103372892986463,22596
KDM5A,-0.9136802,0.36088489780660993,22597
C6orf62,-0.91372377,0.36086200412740743,22598
SERTAD4,-0.9143336,0.3605415882910795,22599
CASZ1,-0.9143336,0.3605415882910795,22600
COL11A1,-0.91446424,0.36047295099056853,22601
RANBP9,-0.9147909,0.3603013936204589,22602
ADAMTS9,-0.91509587,0.360141319657294,22603
RHOJ,-0.9154225,0.359969861394868,22604
MRPS31,-0.91568387,0.3598327316969935,22605
PIP4P1,-0.9162501,0.3595357299182613,22606
RRP1B,-0.916751,0.3592731259889953,22607
SCYL1,-0.9169688,0.35915898797149215,22608
TFDP2,-0.9170777,0.35910192750949543,22609
NAA35,-0.9171648,0.35905628324243877,22610
MKRN2,-0.91729546,0.3589878236795503,22611
AC008741.2,-0.9176657,0.3587938994785328,22612
FOXK1,-0.9177746,0.35873687548546296,22613
ESYT2,-0.9178617,0.3586912603940413,22614
REPIN1,-0.9180795,0.3585772386221088,22615
MED23,-0.9181884,0.3585202362845348,22616
PHF12,-0.9186022,0.35830367937817065,22617
RAB11B-AS1,-0.9187329,0.35823531008482745,22618
COBL,-0.9191249,0.35803025145005374,22619
CHSY1,-0.9194951,0.3578366527912916,22620
VOPP1,-0.9196476,0.35775695484938885,22621
FNTB,-0.9197129,0.35772280200884343,22622
TCFL5,-0.9200396,0.3575520685894831,22623
TSR2,-0.92040986,0.3573586327396244,22624
UBN1,-0.9208018,0.3571538901456065,22625
VPS54,-0.9209107,0.35709703031623774,22626
RGS2,-0.9210632,0.35701743613395986,22627
TCEAL5,-0.9216077,0.3567332624283174,22628
CEP41,-0.92193437,0.35656282663205785,22629
UTY,-0.9225441,0.3562448171338598,22630
B4GALT7,-0.92311037,0.3559496827451738,22631
RIMS3,-0.92321926,0.35589294381304937,22632
SNHG18,-0.9233064,0.35584755677409163,22633
APC2,-0.92335,0.355824864623544,22634
NCOR1,-0.9237202,0.3556320181919419,22635
ZNF134,-0.92413396,0.3554165619794494,22636
CCDC15,-0.92413396,0.3554165619794494,22637
RALYL,-0.9249833,0.3549745678377939,22638
SPG7,-0.92528826,0.3548159879399245,22639
SENP7,-0.9254189,0.35474803882005057,22640
POM121C,-0.9256803,0.3546121652294887,22641
BBS2,-0.92570204,0.35460084391382307,22642
AL445524.1,-0.92642075,0.35422736854501535,22643
DNAJB11,-0.92650783,0.35418211569454705,22644
HIST2H4B,-0.92652965,0.35417080305260285,22645
IQSEC1,-0.9266603,0.3541029319946496,22646
SPOCK1,-0.92696524,0.3539445981515771,22647
MCRS1,-0.9273137,0.3537636999767888,22648
PHF2,-0.92733544,0.3537523957813645,22649
AK4,-0.9273572,0.3537410918142392,22650
GLB1L2,-0.92761856,0.35360546201630094,22651
TRMT13,-0.9279017,0.35345856683535415,22652
HACE1,-0.92792344,0.35344726880425625,22653
CSTF2,-0.9288817,0.3529503814821283,22654
RIC3,-0.9289253,0.3529278061984473,22655
CHMP1A,-0.9290342,0.35287137198543306,22656
ZNF639,-0.92918664,0.3527923736782067,22657
PTPRS,-0.9292302,0.3527698047885287,22658
TAGLN,-0.92983997,0.35245393624819055,22659
PCDH19,-0.92983997,0.35245393624819055,22660
TPRN,-0.9298618,0.3524426585403583,22661
DEDD,-0.9304716,0.3521269754476768,22662
DERA,-0.93060225,0.3520593523673816,22663
EXOG,-0.93103784,0.35183400148685406,22664
KDM3A,-0.93121207,0.3517438867176941,22665
KANSL2,-0.9312556,0.3517213603096764,22666
MAPKAPK5,-0.93162584,0.351529922733551,22667
PCGF1,-0.9316476,0.35151866375560603,22668
XYLT2,-0.9321485,0.35125977031450595,22669
HOXD9,-0.93249696,0.35107974180807033,22670
EGFL7,-0.93249696,0.35107974180807033,22671
HDAC5,-0.9329761,0.3508322981128049,22672
GRSF1,-0.93362945,0.3504950531119997,22673
SNAP29,-0.933673,0.3504725774239328,22674
TMEM88,-0.93450063,0.35004571302247056,22675
HENMT1,-0.9346966,0.3499446618923472,22676
ARSB,-0.9346966,0.3499446618923472,22677
HCN3,-0.9349362,0.3498211800948945,22678
B3GAT1,-0.9349362,0.3498211800948945,22679
RP2,-0.934958,0.3498099558482105,22680
PEAK1,-0.93500155,0.3497875080404852,22681
CMTR1,-0.9350669,0.3497538380430135,22682
AC008124.1,-0.93530643,0.3496303989841538,22683
RALA,-0.9354153,0.3495742994633019,22684
INKA1,-0.9354589,0.34955186125488524,22685
IPMK,-0.935742,0.3494060351852738,22686
TET3,-0.9358727,0.34933874387392694,22687
ATXN3,-0.93602514,0.34926024774420494,22688
TCAF1,-0.93602514,0.34926024774420494,22689
ZBTB40,-0.9361558,0.34919297426190565,22690
TBL1X,-0.9361776,0.3491817628148953,22691
AC011603.2,-0.9363736,0.34908087007818045,22692
COL16A1,-0.93672204,0.3489015509312855,22693
AL133215.2,-0.9367656,0.3488791401526832,22694
BRPF3,-0.9370923,0.34871108846029486,22695
KAT2A,-0.9373536,0.34857668414139764,22696
FAHD1,-0.9375932,0.3484535091027601,22697
BMT2,-0.93863857,0.347916341771605,22698
PPOX,-0.93900883,0.3477262213379875,22699
L3MBTL3,-0.9392048,0.34762559609767085,22700
NOSTRIN,-0.93933547,0.3475585228944088,22701
ZNF385D,-0.9394226,0.34751381199910547,22702
ATXN7L3B,-0.9398146,0.3473126582494157,22703
IER3,-0.94048977,0.3469664004844415,22704
SNX1,-0.9405115,0.3469552345383823,22705
CDK17,-0.94068575,0.3468659152035447,22706
SLC16A10,-0.94092536,0.34674312501898075,22707
NRCAM,-0.9421885,0.3460961435561202,22708
WWC1,-0.94221026,0.34608499545131066,22709
ALKBH1,-0.9424934,0.34594009090595,22710
ZNF429,-0.942733,0.34581750956454116,22711
MAP1S,-0.94312495,0.34561698162476684,22712
CCDC61,-0.944105,0.34511598608175265,22713
PARN,-0.94482374,0.3447488838236469,22714
RCBTB1,-0.94508505,0.34461545387570136,22715
NUP50-DT,-0.9451722,0.344570984549026,22716
MRPL50,-0.94595623,0.344170925375346,22717
RASGEF1B,-0.94654423,0.3438710756359732,22718
BRCC3,-0.9465878,0.3438488711813005,22719
EIF2B5,-0.9466967,0.3437933640498936,22720
DNTTIP2,-0.9474589,0.3434049743463896,22721
CDK9,-0.94752425,0.3433716968470062,22722
PEA15,-0.948635,0.3428062945585747,22723
PAXIP1,-0.94878745,0.34272873679265514,22724
PLEKHH2,-0.94883096,0.3427065794912939,22725
ALKBH5,-0.9489617,0.342640113081487,22726
SCD5,-0.9490052,0.3426179594429908,22727
AFF1,-0.9490923,0.3425736549131829,22728
RTL5,-0.9493972,0.3424186179047283,22729
IGHMBP2,-0.9498546,0.34218614652832147,22730
CCDC40,-0.94991994,0.34215294457384804,22731
RNF111,-0.95007235,0.3420754813601369,22732
NPTX2,-0.95035547,0.34193165087064337,22733
CD320,-0.9504862,0.3418652806186586,22734
IKZF4,-0.9507475,0.3417325648431978,22735
MRPL58,-0.95111775,0.34154460726994407,22736
PEBP1,-0.95142263,0.3413898683690292,22737
FBXL12,-0.9517493,0.3412241264944542,22738
CCER2,-0.95181465,0.3411909843023688,22739
GOLGA1,-0.9520107,0.3410915700920114,22740
ZFC3H1,-0.952076,0.34105843614390285,22741
TULP3,-0.95312136,0.3405285732828357,22742
UIMC1,-0.9535134,0.3403300107486932,22743
SLC1A5,-0.9545588,0.3398008734563843,22744
MED15,-0.9549943,0.3395805553406741,22745
GABARAPL2,-0.9549943,0.3395805553406741,22746
STK17B,-0.9555388,0.3393052865464631,22747
PPP1R14A,-0.95562595,0.3392612568257338,22748
RHOU,-0.95588726,0.3391291896553317,22749
HEATR6,-0.9562575,0.33894215096697844,22750
NABP2,-0.95640993,0.3388651542801623,22751
TECPR1,-0.95671487,0.33871119458380394,22752
SGCD,-0.95701975,0.33855727979148975,22753
CASC4,-0.9572811,0.33842538856751914,22754
DST,-0.9574336,0.3383484672562139,22755
AKAP6,-0.95752066,0.3383045172617408,22756
MIIP,-0.9578038,0.3381617050974368,22757
DIMT1,-0.9578691,0.3381287539430792,22758
TPM4,-0.957978,0.3380738399349962,22759
GTDC1,-0.95897985,0.33756889983403104,22760
HAUS3,-0.95908874,0.33751404425595555,22761
SHPK,-0.95941544,0.33734951189429774,22762
BMPR1B,-0.95941544,0.33734951189429774,22763
ST3GAL3,-0.9594372,0.3373385449034143,22764
RNF150,-0.95958966,0.3372617823836127,22765
CLSTN2,-0.95974207,0.337185031092583,22766
DHDDS,-0.9600252,0.3370425227717695,22767
SMAD5,-0.9605479,0.33677953223790946,22768
CTR9,-0.96070033,0.3367028515309368,22769
TFAP2A,-0.96093994,0.336582375965928,22770
CHUK,-0.9613755,0.3363634005314111,22771
GLDC,-0.9617675,0.3361664010237877,22772
UBA2,-0.9621595,0.335969475776529,22773
PMM2,-0.9622902,0.33590385053013705,22774
ZHX1,-0.9627693,0.3356632952233741,22775
FBXW7,-0.9628129,0.3356414320602542,22776
SPATA5L1,-0.9628129,0.3356414320602542,22777
AC020915.3,-0.9629218,0.3355867781637596,22778
DEGS1,-0.96294355,0.33557584807211605,22779
SNX11,-0.9629653,0.33556491820969203,22780
CHMP1B,-0.9634662,0.3353135946393433,22781
FAM199X,-0.96396714,0.33506239233078117,22782
STRN4,-0.96398896,0.33505147324208817,22783
TRMT6,-0.9640325,0.33502963575241396,22784
NUDT16,-0.9645334,0.3347785705277978,22785
PRSS12,-0.9647076,0.33469127191946313,22786
PDZD4,-0.9647512,0.3346694495598639,22787
ZNF85,-0.96520853,0.33444037014846395,22788
SMYD4,-0.9660797,0.3340043081091423,22789
HAUS2,-0.96631926,0.3338844553579934,22790
PAFAH1B2,-0.96690726,0.3335903889515036,22791
NTRK3,-0.9669944,0.333546837773413,22792
SULF1,-0.9670815,0.33350329026389214,22793
LEMD3,-0.9679962,0.33304626290916883,22794
LACTB2,-0.968998,0.332546173245303,22795
SIMC1,-0.9699345,0.33207913691925905,22796
ATAD3A,-0.9700216,0.33203571323616,22797
ZNF766,-0.97047895,0.331807799099475,22798
TNKS,-0.97069675,0.3316993041051628,22799
DNAJC19,-0.9707839,0.331655912528923,22800
SALL3,-0.970871,0.3316125246221321,22801
GK5,-0.9709581,0.33156914038480845,22802
ATP5PB,-0.97145903,0.3313197522317459,22803
GSS,-0.97182924,0.3311354998364132,22804
PREP,-0.9720906,0.3310054792296605,22805
UPF1,-0.9721342,0.33098381233953256,22806
ANKRD13D,-0.9722866,0.33090798544889166,22807
JOSD1,-0.9723084,0.3308971539533826,22808
RTN1,-0.9726133,0.330745537099258,22809
ZNF146,-0.9727875,0.33065891908094014,22810
SMIM13,-0.97326666,0.3304207952220477,22811
KIF5A,-0.9740071,0.33005300398591786,22812
CHORDC1,-0.97418135,0.32996650340731326,22813
RRAGA,-0.97437733,0.3298692078042682,22814
ING5,-0.9745298,0.32979354629197155,22815
MRPL40,-0.9750307,0.32954502331953617,22816
NFATC4,-0.9757276,0.3291994540948765,22817
TAF8,-0.9760543,0.3290375493845371,22818
PSME2,-0.97618496,0.3289728019529137,22819
TFAM,-0.9765988,0.32876782290388107,22820
SLC25A32,-0.9768819,0.3286276217983871,22821
TMEM199,-0.9770126,0.3285629266724599,22822
TAB2,-0.9774699,0.3283365587715148,22823
UNCX,-0.9776224,0.3282611252876826,22824
PRELID3B,-0.9780144,0.32806720509237286,22825
STARD5,-0.9780144,0.32806720509237286,22826
CLDN10,-0.9781233,0.3280133515634265,22827
ZNF830,-0.97818863,0.3279810421991891,22828
CMTM4,-0.9782757,0.3279379662588706,22829
UBE2J2,-0.97836286,0.32789489398942007,22830
TMOD2,-0.97836286,0.32789489398942007,22831
KCTD12,-0.9784064,0.3278733592312745,22832
NTPCR,-0.9785371,0.327808760463178,22833
INPP4A,-0.9786242,0.3277656992064144,22834
GRPEL2,-0.97879845,0.3276795877056716,22835
DEPDC7,-0.9789727,0.3275934908887328,22836
USP42,-0.9792122,0.3274751317415411,22837
METTL22,-0.9795607,0.32730302254077337,22838
S100A13,-0.97960424,0.3272815130206125,22839
ZNF891,-0.9799091,0.32713097207710495,22840
AC124016.1,-0.9799527,0.3271094698991406,22841
TAF11,-0.9802358,0.32696972811337854,22842
MSL2,-0.98032296,0.3269267384420508,22843
GAA,-0.98062783,0.3267763035030472,22844
RBM42,-0.98156434,0.32631453452852555,22845
PRKG1,-0.9815861,0.3263038007632232,22846
TRAP1,-0.98171675,0.3262394029900766,22847
RNF219,-0.9817821,0.326207207201226,22848
SSRP1,-0.9822394,0.3259818945038969,22849
TMEM183A,-0.98295814,0.3256280361481999,22850
DCAF8,-0.9831106,0.3255530074106411,22851
CNR1,-0.9831977,0.3255101388947129,22852
NF1,-0.9833066,0.3254565584129503,22853
PDCD11,-0.98487467,0.3246856355877187,22854
TFAP4,-0.9859418,0.32416166008236347,22855
